Term Amount,Time (ms)
2860,856.601
2870,832.986
2870,820.769
2870,852.194
2870,869.463
2870,1193.07
2880,1202.51
2880,998.314
2880,1307.58
2880,1347.51
2880,1072.35
2890,922.684
2890,833.532
2890,843.043
2890,807.733
2890,824.895
2900,851.184
2900,849.67
2900,929.668
2900,943.349
2900,788.321
2910,909.625
2910,832.357
2910,830.082
2910,866.203
2910,839.974
2920,858.762
2920,846.828
2920,819.751
2920,878.199
2920,1039.33
2930,1000.55
2930,886.998
2930,908.099
2930,820.233
2930,872.452
2940,886.695
2940,868.034
2940,908.824
2940,831.411
2940,866.28
2950,964.92
2950,945.646
2950,992.741
2950,887.982
2950,824.122
2960,907.499
2960,882.403
2960,885.296
2960,847.902
2960,843.046
2970,948.551
2970,956.329
2970,978.622
2970,881.157
2970,951.52
2980,852.998
2980,895.569
2980,934.188
2980,873.439
2980,895.739
2990,884.974
2990,862.113
2990,1129.04
2990,996.124
2990,933.951
3000,984.228
3000,913.868
3000,905.942
3000,869.33
3000,937.734
3010,903.969
3010,929.862
3010,917.502
3010,1106.13
3010,917.46
3020,888.237
3020,913.816
3020,979.027
3020,936.826
3020,918.558
3030,924.055
3030,896.663
3030,870.101
3030,1016.56
3030,1013.67
3040,987.437
3040,930.828
3040,939.171
3040,936.816
3040,953.624
3050,886.954
3050,911.903
3050,919.403
3050,938.389
3050,1115.43
3060,912.962
3060,1006.04
3060,940.995
3060,895.272
3060,975.92
3070,921.728
3070,940.266
3070,933.702
3070,954.501
3070,1025.16
3080,1014.69
3080,933.602
3080,952.992
3080,966.319
3080,954.602
3090,956.13
3090,926.819
3090,960.187
3090,918.614
3090,900.527
3100,1061.35
3100,1084.13
3100,1048.67
3100,956.729
3100,983.288
3110,982.732
3110,983.264
3110,970.64
3110,996.677
3110,939.707
3120,1132.47
3120,1080.53
3120,956.658
3120,972.17
3120,989.554
3130,1002.48
3130,1024.54
3130,1010.5
3130,985.84
3130,995.362
3140,1139.24
3140,1109.38
3140,993.619
3140,1010.97
3140,969.307
3150,1015.88
3150,965.651
3150,977.62
3150,1019.53
3150,1066.71
3160,1125.08
3160,1022.14
3160,1080.4
3160,956.352
3160,1053.31
3170,967.163
3170,1013.81
3170,1005.26
3170,1024.1
3170,1156.53
3180,1102.09
3180,1095.45
3180,1040.98
3180,1030.01
3180,1043.96
3190,1004.47
3190,1056.32
3190,1022.38
3190,994.599
3190,1195.85
3200,1147.55
3200,1024.98
3200,997.824
3200,1051.55
3200,1040.27
3210,1037.73
3210,1022.47
3210,1034.43
3210,1106.07
3210,1188.98
3220,1004.12
3220,1089.21
3220,1325.84
3220,1600.85
3220,1082.16
3230,1044.32
3230,1570.99
3230,1507.77
3230,1797
3230,2312.05
3240,1841.06
3240,1913.98
3240,2133.79
3240,1627.67
3240,1584.06
3250,1403.83
3250,1308.69
3250,1277.71
3250,1186.23
3250,1184.77
3260,1532.49
3260,1744.01
3260,1506.17
3260,1103.94
3260,1108.3
3270,1076.07
3270,1282.61
3270,1056.88
3270,1261.07
3270,1546.78
3280,1150.44
3280,1082.28
3280,1133.6
3280,1078.08
3280,1219.83
3290,1216.19
3290,1155.35
3290,1122.62
3290,1113.7
3290,1447.22
3300,1783.3
3300,1311.82
3300,1479.75
3300,1365.27
3300,1327.93
3310,1152.48
3310,1370.24
3310,1402.39
3310,1114.96
3310,1208.27
3320,1288.09
3320,1357.99
3320,1293.35
3320,1292.12
3320,1177.89
3330,1434.44
3330,1126.19
3330,1286.51
3330,1220.1
3330,1227.48
3340,1257.08
3340,1135.54
3340,1124.68
3340,1164.89
3340,1123.03
3350,1146.83
3350,1341.13
3350,1474.4
3350,1911.66
3350,1192.48
3360,1153.03
3360,1207.23
3360,1140.33
3360,1258.62
3360,1259.89
3370,1253.05
3370,1218.28
3370,1143.88
3370,1172.04
3370,1198.3
3380,1190.77
3380,1152.67
3380,1336.59
3380,1181.04
3380,1201.84
3390,1122.29
3390,1216.52
3390,1185.56
3390,1149.24
3390,1182.88
3400,1312.87
3400,1221.73
3400,1240.21
3400,1203.43
3400,1191.3
3410,1222.54
3410,1219.45
3410,1198.99
3410,1275.02
3410,1336.73
3420,1321.58
3420,1142.39
3420,1286.3
3420,1267.56
3420,1213.79
3430,1213.68
3430,1276.83
3430,1355.33
3430,1174.05
3430,1232.35
3440,1224.23
3440,1194.99
3440,1215.98
3440,1186.93
3440,1300.4
3450,1306.24
3450,1342.68
3450,1209.2
3450,1186.88
3450,1227.46
3460,1249.87
3460,1230.35
3460,1321.75
3460,1332.82
3460,1308.28
3470,1217.83
3470,1232.51
3470,1203.48
3470,1241.43
3470,1194.93
3480,1455.92
3480,1356.42
3480,1339.75
3480,1289.77
3480,1323.79
3490,1284.49
3490,1306.06
3490,1485.31
3490,1376.19
3490,1422.3
3500,1271.2
3500,1311.59
3500,1288.37
3500,1422.53
3500,1389.27
3510,1364.04
3510,1428.54
3510,1437.02
3510,1302.88
3510,1318.75
3520,1401.38
3520,1311.93
3520,1918.93
3520,1570.36
3520,1385.3
3530,1383.53
3530,1338.77
3530,1342.17
3530,1304.37
3530,1423.79
3540,1410.1
3540,1408.6
3540,1325.01
3540,1339.34
3540,1426.05
3550,1338.65
3550,1435.46
3550,1471.76
3550,1397.17
3550,1353.7
3560,1338.51
3560,1406.44
3560,1420.53
3560,1428.22
3560,1489.48
3570,1422.24
3570,1342.12
3570,1353.84
3570,1376.84
3570,1359.15
3580,1413.74
3580,1501.5
3580,1404.13
3580,1371.07
3580,1350.1
3590,1402.32
3590,1377.96
3590,1347.43
3590,1520.91
3590,1503.42
3600,1372.68
3600,1391.59
3600,1451.01
3600,1357.31
3600,1427.2
3610,1589.01
3610,1408.06
3610,1398.53
3610,1420.93
3610,1385.17
3620,1379.85
3620,1380.93
3620,1600.98
3620,1489.25
3620,1428.6
3630,1419.05
3630,1416.11
3630,1368.38
3630,1478.03
3630,1547.85
3640,1404.44
3640,1453.33
3640,1408.06
3640,1391.24
3640,1459.75
3650,1515.96
3650,1498
3650,1501.06
3650,1426.03
3650,1405.97
3660,1459.11
3660,1414.23
3660,1533.18
3660,1473.78
3660,1528.03
3670,1397.63
3670,1471.16
3670,1437.14
3670,1420.64
3670,1623.25
3680,1484.27
3680,1581.79
3680,1455.36
3680,1487.6
3680,1536.03
3690,1460.02
3690,1599.13
3690,1603.29
3690,1458.78
3690,1520.49
3700,1429.4
3700,1420.13
3700,1694.23
3700,1576.46
3700,1556.62
3710,1448.92
3710,1664.32
3710,1458.16
3710,1445.32
3710,1608.88
3720,1575.49
3720,1497.56
3720,1538.81
3720,1493.6
3720,1576.7
3730,1561.15
3730,1601.95
3730,1521.13
3730,1470.58
3730,1522.35
3740,1487.36
3740,1540.29
3740,1656.06
3740,1548.17
3740,1492.62
3750,1483.62
3750,1521.35
3750,1482.62
3750,1612.67
3750,1570.73
3760,1591.47
3760,1581.41
3760,1507.69
3760,1592.44
3760,1576.54
3770,1817.44
3770,2030.95
3770,1581.14
3770,1512.07
3770,1526.83
3780,1468.65
3780,1686.23
3780,1707.39
3780,1597.47
3780,1530.18
3790,1564.56
3790,1528.18
3790,1672.59
3790,1550.73
3790,1628.33
3800,1579.36
3800,1521.35
3800,1572.77
3800,1620.89
3800,1725.73
3810,1531.05
3810,1587.34
3810,1551.07
3810,1506.12
3810,1566.3
3820,1763.06
3820,1627.95
3820,1559.37
3820,1619.81
3820,1556.29
3830,1601.57
3830,1738.93
3830,1687.45
3830,2546.13
3830,2272.8
3840,2852.16
3840,2038.02
3840,2136.05
3840,2297.66
3840,1940.97
